customer_id,signup_date,gender,age,city,state,acquisition_channel,customer_type,income_band
CUST043877,2024-04-27,Male,39,Nagpur,Maharashtra,Google Ads,Returning,Upper-Middle
CUST043878,2025-06-09,Female,34,Ahmedabad,Gujarat,Organic Search,Loyal,Middle
CUST043879,2025-02-28,Female,41,Bengaluru,Karnataka,Organic Search,Loyal,Low
CUST043880,2024-12-25,Male,25,Lucknow,Uttar Pradesh,Affiliate,New,Middle
CUST043881,2024-10-02,Female,47,Kochi,Kerala,Organic Search,New,Lower-Middle
CUST043882,2025-06-05,Female,41,Chandigarh,Chandigarh,Organic Search,Loyal,Middle
CUST043883,2025-05-06,Female,30,Mumbai,Maharashtra,Instagram,Returning,Upper-Middle
CUST043884,2024-08-29,Male,29,Bengaluru,Karnataka,Instagram,Loyal,Middle
CUST043885,2024-03-27,Female,29,Lucknow,Uttar Pradesh,Instagram,Returning,Lower-Middle
CUST043886,2025-08-04,Female,25,Nagpur,Maharashtra,Organic Search,Returning,Middle
CUST043887,2024-04-01,Male,29,Chennai,Tamil Nadu,Instagram,Returning,Lower-Middle
CUST043888,2024-10-14,Female,33,Ahmedabad,Gujarat,Affiliate,Returning,Upper-Middle
CUST043889,2025-08-22,Female,36,Mumbai,Maharashtra,Affiliate,Returning,Middle
CUST043890,2024-10-06,Female,42,Kochi,Kerala,Referral,Returning,Upper-Middle
CUST043891,2025-07-10,Female,36,Mumbai,Maharashtra,Google Ads,New,Middle
CUST043892,2024-11-23,Non-binary,20,Chennai,Tamil Nadu,Organic Search,New,Lower-Middle
CUST043893,2025-05-13,Female,32,Lucknow,Uttar Pradesh,Organic Search,Loyal,Middle
CUST043894,2025-01-30,Male,41,Chennai,Tamil Nadu,Affiliate,Returning,Upper-Middle
CUST043895,2024-07-06,Male,53,Jaipur,Rajasthan,Google Ads,Returning,Lower-Middle
CUST043896,2025-08-21,Female,33,Kochi,Kerala,Affiliate,New,Middle
CUST043897,2024-11-08,Female,33,Pune,Maharashtra,Organic Search,Returning,Upper-Middle
CUST043898,2024-11-02,Male,32,Lucknow,Uttar Pradesh,Affiliate,New,Upper-Middle
CUST043899,2025-03-16,Female,36,Lucknow,Uttar Pradesh,Referral,Loyal,Middle
CUST043900,2025-09-14,Female,26,Delhi,Delhi,Organic Search,New,Middle
CUST043901,2025-08-06,Male,44,Delhi,Delhi,Email,New,Lower-Middle
CUST043902,2024-09-20,Male,36,Lucknow,Uttar Pradesh,Organic Search,Returning,Middle
CUST043903,2024-06-03,Female,57,Jaipur,Rajasthan,Referral,Returning,Lower-Middle
CUST043904,2024-08-05,Male,33,Chandigarh,Chandigarh,Organic Search,Returning,Lower-Middle
CUST043905,2024-06-24,Male,42,Bengaluru,Karnataka,Organic Search,Loyal,Low
CUST043906,2024-07-16,Male,30,Bengaluru,Karnataka,Organic Search,New,Middle
CUST043907,2024-10-15,Male,37,Lucknow,Uttar Pradesh,Organic Search,New,Middle
CUST043908,2024-01-15,Female,40,Ahmedabad,Gujarat,Organic Search,New,Lower-Middle
CUST043909,2024-12-22,Female,52,Delhi,Delhi,Organic Search,Returning,Middle
CUST043910,2025-07-22,Female,30,Delhi,Delhi,Organic Search,New,Middle
CUST043911,2024-10-14,Male,30,Kolkata,West Bengal,Instagram,Returning,Upper-Middle
CUST043912,2024-02-23,Female,34,Delhi,Delhi,Google Ads,Returning,Upper-Middle
CUST043913,2024-09-17,Female,18,Ahmedabad,Gujarat,Google Ads,New,Upper-Middle
CUST043914,2024-08-11,Female,43,Delhi,Delhi,Instagram,Returning,Lower-Middle
CUST043915,2025-02-01,Male,33,Hyderabad,Telangana,Google Ads,Loyal,Lower-Middle
CUST043916,2024-06-16,Female,39,Jaipur,Rajasthan,Email,Returning,Middle
CUST043917,2024-07-20,Female,29,Surat,Gujarat,Referral,Loyal,Middle
CUST043918,2025-05-13,Female,33,Delhi,Delhi,Email,Loyal,Lower-Middle
CUST043919,2024-04-27,Female,40,Chandigarh,Chandigarh,Affiliate,New,Upper-Middle
CUST043920,2025-09-15,Non-binary,39,Kolkata,West Bengal,Instagram,New,Upper-Middle
CUST043921,2024-07-18,Non-binary,24,Indore,Madhya Pradesh,Organic Search,Loyal,Low
CUST043922,2025-06-30,Female,43,Surat,Gujarat,Organic Search,Returning,Lower-Middle
CUST043923,2024-02-24,Female,36,Kolkata,West Bengal,Google Ads,New,Middle
CUST043924,2024-08-02,Non-binary,31,Nagpur,Maharashtra,Organic Search,New,Upper-Middle
CUST043925,2024-09-09,Male,30,Chennai,Tamil Nadu,Instagram,Returning,Lower-Middle
CUST043926,2024-10-31,Male,40,Jaipur,Rajasthan,Organic Search,New,Middle
CUST043927,2024-03-02,Female,23,Delhi,Delhi,Organic Search,Loyal,Upper-Middle
CUST043928,2024-06-14,Male,23,Chennai,Tamil Nadu,Organic Search,Returning,Middle
CUST043929,2025-08-09,Female,45,Mumbai,Maharashtra,Instagram,Returning,Low
CUST043930,2025-09-10,Female,37,Kolkata,West Bengal,Organic Search,Loyal,Upper-Middle
CUST043931,2024-10-22,Female,39,Surat,Gujarat,Google Ads,New,Middle
CUST043932,2024-03-20,Male,32,Delhi,Delhi,Instagram,Returning,Lower-Middle
CUST043933,2024-07-03,Male,39,Hyderabad,Telangana,Referral,New,Middle
CUST043934,2025-09-28,Female,27,Bengaluru,Karnataka,Google Ads,Loyal,Lower-Middle
CUST043935,2025-09-06,Female,39,Chandigarh,Chandigarh,Organic Search,New,Middle
CUST043936,2025-06-28,Female,23,Pune,Maharashtra,Affiliate,New,Lower-Middle
CUST043937,2025-07-31,Female,44,Lucknow,Uttar Pradesh,Organic Search,Loyal,Upper-Middle
CUST043938,2025-04-21,Male,43,Bengaluru,Karnataka,Google Ads,Returning,Middle
CUST043939,2025-02-21,Female,31,Kolkata,West Bengal,Referral,New,Upper-Middle
CUST043940,2025-06-01,Female,29,Delhi,Delhi,Affiliate,Returning,Lower-Middle
CUST043941,2025-03-08,Male,40,Ahmedabad,Gujarat,Referral,Loyal,Lower-Middle
CUST043942,2024-08-15,Non-binary,24,Ahmedabad,Gujarat,Instagram,Returning,Middle
CUST043943,2025-03-04,Male,28,Mumbai,Maharashtra,Google Ads,New,Lower-Middle
CUST043944,2024-07-16,Male,46,Hyderabad,Telangana,Organic Search,New,Low
CUST043945,2025-02-22,Male,31,Lucknow,Uttar Pradesh,Google Ads,Loyal,Middle
CUST043946,2024-09-12,Male,37,Surat,Gujarat,Google Ads,New,Middle
CUST043947,2024-11-22,Female,21,Pune,Maharashtra,Google Ads,New,Middle
CUST043948,2024-05-01,Non-binary,39,Bengaluru,Karnataka,Organic Search,Loyal,Upper-Middle
CUST043949,2025-10-02,Male,49,Chandigarh,Chandigarh,Instagram,New,Lower-Middle
CUST043950,2025-05-14,Female,37,Chandigarh,Chandigarh,Google Ads,Returning,Middle
CUST043951,2024-03-12,Female,47,Indore,Madhya Pradesh,Google Ads,New,Upper-Middle
CUST043952,2024-11-13,Female,27,Hyderabad,Telangana,Google Ads,Returning,Low
CUST043953,2024-10-30,Female,56,Delhi,Delhi,Instagram,Returning,Middle
CUST043954,2025-08-15,Female,33,Kochi,Kerala,Google Ads,Returning,Low
CUST043955,2025-05-20,Female,24,Nagpur,Maharashtra,Instagram,Loyal,Upper-Middle
CUST043956,2025-08-10,Female,18,Nagpur,Maharashtra,Affiliate,New,Middle
CUST043957,2024-11-08,Male,41,Lucknow,Uttar Pradesh,Organic Search,Loyal,Middle
CUST043958,2024-04-14,Male,46,Pune,Maharashtra,Affiliate,Returning,Middle
CUST043959,2025-04-27,Male,18,Delhi,Delhi,Instagram,Returning,Middle
CUST043960,2024-05-26,Female,39,Pune,Maharashtra,Referral,Loyal,Lower-Middle
CUST043961,2025-03-01,Male,32,Kochi,Kerala,Referral,New,Lower-Middle
CUST043962,2024-10-01,Female,45,Kolkata,West Bengal,Instagram,Loyal,Middle
CUST043963,2024-08-21,Male,27,Delhi,Delhi,Google Ads,New,Lower-Middle
CUST043964,2024-03-20,Male,41,Mumbai,Maharashtra,Organic Search,Loyal,Low
CUST043965,2025-06-19,Male,53,Jaipur,Rajasthan,Instagram,New,Middle
CUST043966,2025-04-06,Female,29,Kolkata,West Bengal,Organic Search,New,Lower-Middle
CUST043967,2024-08-16,Female,25,Jaipur,Rajasthan,Email,Loyal,Lower-Middle
CUST043968,2025-05-08,Female,53,Indore,Madhya Pradesh,Google Ads,Returning,Upper-Middle
CUST043969,2025-10-21,Male,35,Delhi,Delhi,Instagram,Loyal,Upper-Middle
CUST043970,2025-04-27,Female,32,Surat,Gujarat,Email,Loyal,Middle
CUST043971,2025-09-27,Male,27,Indore,Madhya Pradesh,Google Ads,New,Middle
CUST043972,2024-11-10,Male,46,Ahmedabad,Gujarat,Referral,Loyal,Upper-Middle
CUST043973,2024-09-09,Male,32,Indore,Madhya Pradesh,Email,Returning,Middle
CUST043974,2025-07-18,Male,32,Ahmedabad,Gujarat,Organic Search,Loyal,Middle
CUST043975,2025-03-19,Male,29,Jaipur,Rajasthan,Affiliate,Loyal,Lower-Middle
CUST043976,2025-02-09,Male,34,Mumbai,Maharashtra,Organic Search,New,Upper-Middle
CUST043977,2025-03-05,Male,38,Chennai,Tamil Nadu,Email,Loyal,Lower-Middle
CUST043978,2025-10-26,Female,46,Chennai,Tamil Nadu,Affiliate,New,Lower-Middle
CUST043979,2025-04-04,Female,22,Chennai,Tamil Nadu,Organic Search,New,Middle
CUST043980,2025-06-29,Female,30,Mumbai,Maharashtra,Google Ads,New,Middle
CUST043981,2024-01-25,Female,52,Bengaluru,Karnataka,Referral,Returning,Low
CUST043982,2025-04-28,Female,35,Kochi,Kerala,Organic Search,Returning,Middle
CUST043983,2024-07-31,Female,40,Ahmedabad,Gujarat,Email,Returning,Lower-Middle
CUST043984,2024-03-23,Non-binary,31,Lucknow,Uttar Pradesh,Affiliate,Loyal,Middle
CUST043985,2024-07-03,Male,31,Ahmedabad,Gujarat,Organic Search,New,Upper-Middle
CUST043986,2025-07-11,Female,43,Nagpur,Maharashtra,Email,New,Low
CUST043987,2025-06-30,Male,31,Pune,Maharashtra,Instagram,Loyal,Lower-Middle
CUST043988,2024-07-23,Male,41,Chennai,Tamil Nadu,Organic Search,New,Upper-Middle
CUST043989,2024-05-08,Female,45,Ahmedabad,Gujarat,Organic Search,Loyal,Upper-Middle
CUST043990,2024-10-07,Female,19,Chandigarh,Chandigarh,Referral,Loyal,Lower-Middle
CUST043991,2024-08-09,Female,35,Mumbai,Maharashtra,Affiliate,New,Middle
CUST043992,2024-11-05,Male,33,Kochi,Kerala,Google Ads,Returning,Middle
CUST043993,2025-06-08,Male,40,Hyderabad,Telangana,Google Ads,New,Lower-Middle
CUST043994,2024-08-09,Female,46,Chennai,Tamil Nadu,Instagram,New,High
CUST043995,2024-04-26,Female,29,Ahmedabad,Gujarat,Referral,Returning,Lower-Middle
CUST043996,2024-03-13,Male,43,Lucknow,Uttar Pradesh,Referral,Loyal,High
CUST043997,2025-04-03,Male,43,Indore,Madhya Pradesh,Google Ads,Loyal,Middle
CUST043998,2024-05-13,Female,36,Nagpur,Maharashtra,Referral,New,Middle
CUST043999,2024-05-26,Female,37,Chennai,Tamil Nadu,Instagram,Loyal,Lower-Middle
CUST044000,2025-06-21,Female,32,Ahmedabad,Gujarat,Google Ads,New,Middle
CUST044001,2024-03-03,Male,26,Lucknow,Uttar Pradesh,Google Ads,Loyal,Middle
CUST044002,2025-03-12,Male,41,Mumbai,Maharashtra,Email,Loyal,Lower-Middle
CUST044003,2024-01-08,Male,37,Ahmedabad,Gujarat,Organic Search,Loyal,High
CUST044004,2025-09-22,Male,37,Pune,Maharashtra,Google Ads,Returning,Lower-Middle
CUST044005,2025-04-22,Male,47,Kolkata,West Bengal,Organic Search,New,Upper-Middle
CUST044006,2025-07-03,Male,28,Indore,Madhya Pradesh,Google Ads,Returning,High
CUST044007,2025-03-21,Male,31,Surat,Gujarat,Google Ads,New,Lower-Middle
CUST044008,2024-09-26,Male,18,Kolkata,West Bengal,Organic Search,Loyal,Middle
CUST044009,2025-10-27,Male,39,Chennai,Tamil Nadu,Organic Search,New,Middle
CUST044010,2025-06-09,Non-binary,24,Chandigarh,Chandigarh,Email,Loyal,Middle
CUST044011,2024-02-29,Female,36,Kolkata,West Bengal,Organic Search,New,Middle
CUST044012,2025-01-20,Male,18,Jaipur,Rajasthan,Referral,Loyal,Middle
CUST044013,2024-12-29,Male,35,Jaipur,Rajasthan,Organic Search,Returning,Low
CUST044014,2024-07-10,Male,36,Surat,Gujarat,Instagram,Returning,Middle
CUST044015,2024-11-01,Female,33,Chandigarh,Chandigarh,Email,Returning,Lower-Middle
CUST044016,2025-10-14,Male,32,Surat,Gujarat,Google Ads,Returning,Lower-Middle
CUST044017,2024-02-27,Male,28,Jaipur,Rajasthan,Affiliate,Returning,Upper-Middle
CUST044018,2025-04-13,Male,48,Kolkata,West Bengal,Organic Search,Returning,Low
CUST044019,2024-03-16,Non-binary,24,Ahmedabad,Gujarat,Instagram,New,Upper-Middle
CUST044020,2024-07-23,Male,51,Mumbai,Maharashtra,Instagram,Returning,Middle
CUST044021,2025-07-15,Male,31,Hyderabad,Telangana,Google Ads,Loyal,Middle
CUST044022,2025-04-15,Female,49,Pune,Maharashtra,Organic Search,Returning,Upper-Middle
CUST044023,2024-02-21,Female,35,Indore,Madhya Pradesh,Email,Loyal,Middle
CUST044024,2025-09-13,Female,42,Jaipur,Rajasthan,Google Ads,New,Upper-Middle
CUST044025,2024-04-15,Male,23,Indore,Madhya Pradesh,Instagram,Returning,Middle
CUST044026,2025-02-21,Female,18,Pune,Maharashtra,Referral,New,Middle
CUST044027,2025-10-28,Male,47,Mumbai,Maharashtra,Instagram,Returning,Lower-Middle
CUST044028,2024-04-21,Female,49,Indore,Madhya Pradesh,Google Ads,Returning,High
CUST044029,2024-01-30,Male,26,Surat,Gujarat,Email,Returning,Lower-Middle
CUST044030,2025-06-30,Male,52,Mumbai,Maharashtra,Organic Search,Loyal,Low
CUST044031,2025-09-27,Female,18,Nagpur,Maharashtra,Organic Search,Loyal,Middle
CUST044032,2024-12-11,Male,34,Ahmedabad,Gujarat,Referral,New,Middle
CUST044033,2024-06-05,Female,28,Ahmedabad,Gujarat,Organic Search,New,Upper-Middle
CUST044034,2024-02-09,Male,33,Indore,Madhya Pradesh,Organic Search,New,Lower-Middle
CUST044035,2025-09-01,Female,47,Nagpur,Maharashtra,Google Ads,Returning,Middle
CUST044036,2025-06-18,Male,18,Chandigarh,Chandigarh,Organic Search,Loyal,Upper-Middle
CUST044037,2025-08-22,Female,36,Indore,Madhya Pradesh,Affiliate,Returning,Low
CUST044038,2025-06-11,Female,18,Indore,Madhya Pradesh,Organic Search,New,Lower-Middle
CUST044039,2024-10-16,Female,26,Surat,Gujarat,Instagram,Returning,Middle
CUST044040,2024-11-18,Male,39,Indore,Madhya Pradesh,Referral,Returning,Lower-Middle
CUST044041,2024-09-12,Female,34,Mumbai,Maharashtra,Organic Search,New,Low
CUST044042,2025-05-04,Female,36,Jaipur,Rajasthan,Referral,Returning,Lower-Middle
CUST044043,2024-03-08,Male,21,Kochi,Kerala,Instagram,Loyal,Upper-Middle
CUST044044,2024-01-27,Male,46,Jaipur,Rajasthan,Google Ads,New,Upper-Middle
CUST044045,2025-10-05,Female,26,Mumbai,Maharashtra,Organic Search,Returning,Middle
CUST044046,2024-07-31,Female,44,Surat,Gujarat,Affiliate,Loyal,Upper-Middle
CUST044047,2024-01-24,Female,33,Kolkata,West Bengal,Organic Search,Returning,Lower-Middle
CUST044048,2025-03-26,Female,43,Lucknow,Uttar Pradesh,Organic Search,New,Low
CUST044049,2024-09-23,Male,52,Delhi,Delhi,Organic Search,Loyal,Middle
CUST044050,2024-06-03,Male,32,Lucknow,Uttar Pradesh,Organic Search,Loyal,Middle
CUST044051,2024-10-28,Male,53,Mumbai,Maharashtra,Organic Search,Returning,Middle
CUST044052,2025-02-13,Female,41,Indore,Madhya Pradesh,Email,New,Middle
CUST044053,2025-09-15,Female,37,Kochi,Kerala,Email,New,Upper-Middle
CUST044054,2025-08-12,Male,22,Surat,Gujarat,Google Ads,Returning,Lower-Middle
CUST044055,2025-07-07,Female,29,Ahmedabad,Gujarat,Referral,New,Upper-Middle
CUST044056,2024-11-25,Female,38,Mumbai,Maharashtra,Google Ads,New,Lower-Middle
CUST044057,2025-01-08,Female,31,Bengaluru,Karnataka,Organic Search,Loyal,Middle
CUST044058,2024-03-29,Female,38,Indore,Madhya Pradesh,Email,Loyal,Low
CUST044059,2025-01-20,Female,37,Jaipur,Rajasthan,Instagram,Loyal,Middle
CUST044060,2025-03-25,Female,23,Pune,Maharashtra,Organic Search,New,Low
CUST044061,2024-01-31,Female,29,Mumbai,Maharashtra,Email,Returning,Lower-Middle
CUST044062,2025-07-31,Female,48,Pune,Maharashtra,Google Ads,New,Upper-Middle
CUST044063,2024-12-12,Female,29,Pune,Maharashtra,Instagram,New,Middle
CUST044064,2024-02-29,Female,21,Chennai,Tamil Nadu,Referral,Loyal,Upper-Middle
CUST044065,2025-10-28,Male,26,Chennai,Tamil Nadu,Google Ads,Loyal,Upper-Middle
CUST044066,2024-11-07,Female,42,Lucknow,Uttar Pradesh,Referral,New,Middle
CUST044067,2024-10-02,Male,29,Delhi,Delhi,Organic Search,Returning,High
CUST044068,2024-05-07,Female,20,Kochi,Kerala,Instagram,Returning,Middle
CUST044069,2024-02-19,Female,30,Kolkata,West Bengal,Referral,New,Low
CUST044070,2024-02-25,Female,40,Chandigarh,Chandigarh,Referral,Returning,Low
CUST044071,2024-06-27,Male,26,Ahmedabad,Gujarat,Google Ads,Loyal,Upper-Middle
CUST044072,2024-07-14,Male,39,Indore,Madhya Pradesh,Organic Search,Returning,Upper-Middle
CUST044073,2024-11-05,Female,37,Chennai,Tamil Nadu,Organic Search,Loyal,Middle
CUST044074,2025-02-12,Male,36,Hyderabad,Telangana,Referral,Loyal,Lower-Middle
CUST044075,2025-10-25,Male,25,Mumbai,Maharashtra,Instagram,Loyal,Lower-Middle
CUST044076,2025-06-15,Male,22,Indore,Madhya Pradesh,Referral,Returning,Middle
CUST044077,2024-11-21,Male,45,Indore,Madhya Pradesh,Referral,Returning,Lower-Middle
CUST044078,2025-09-02,Male,41,Kochi,Kerala,Organic Search,Returning,Middle
CUST044079,2025-01-08,Male,37,Bengaluru,Karnataka,Referral,New,Middle
CUST044080,2024-10-09,Female,38,Surat,Gujarat,Organic Search,New,Upper-Middle
CUST044081,2024-05-25,Male,41,Hyderabad,Telangana,Instagram,Loyal,Middle
CUST044082,2024-10-09,Female,28,Jaipur,Rajasthan,Google Ads,Returning,Middle
CUST044083,2024-01-28,Male,44,Pune,Maharashtra,Google Ads,Returning,Middle
CUST044084,2024-04-12,Male,31,Hyderabad,Telangana,Instagram,Loyal,Middle
CUST044085,2025-09-24,Female,32,Ahmedabad,Gujarat,Google Ads,Returning,Middle
CUST044086,2024-05-10,Female,50,Mumbai,Maharashtra,Google Ads,Loyal,Middle
CUST044087,2025-01-14,Male,41,Surat,Gujarat,Organic Search,New,Upper-Middle
CUST044088,2024-03-09,Female,27,Jaipur,Rajasthan,Organic Search,New,Lower-Middle
CUST044089,2025-02-06,Female,39,Nagpur,Maharashtra,Organic Search,Loyal,Middle
CUST044090,2025-10-14,Female,30,Kolkata,West Bengal,Google Ads,Returning,Upper-Middle
CUST044091,2024-11-02,Female,34,Kolkata,West Bengal,Google Ads,New,Middle
CUST044092,2024-03-26,Female,37,Lucknow,Uttar Pradesh,Referral,Loyal,Middle
CUST044093,2024-01-16,Male,18,Surat,Gujarat,Referral,Loyal,Middle
CUST044094,2025-05-21,Female,30,Bengaluru,Karnataka,Affiliate,New,Middle
CUST044095,2024-03-09,Female,31,Ahmedabad,Gujarat,Google Ads,Loyal,Upper-Middle
CUST044096,2024-07-31,Male,36,Delhi,Delhi,Affiliate,New,Upper-Middle
CUST044097,2025-07-18,Female,20,Jaipur,Rajasthan,Instagram,Returning,High
CUST044098,2024-12-25,Female,18,Delhi,Delhi,Organic Search,Returning,Middle
CUST044099,2025-08-07,Male,36,Surat,Gujarat,Email,Returning,Middle
CUST044100,2025-08-06,Male,46,Bengaluru,Karnataka,Organic Search,Loyal,Lower-Middle
CUST044101,2025-03-18,Female,37,Hyderabad,Telangana,Google Ads,Loyal,Middle
CUST044102,2025-09-18,Female,60,Indore,Madhya Pradesh,Google Ads,Loyal,Upper-Middle
CUST044103,2024-01-25,Male,32,Mumbai,Maharashtra,Google Ads,New,Middle
CUST044104,2024-06-09,Non-binary,33,Chennai,Tamil Nadu,Email,New,Upper-Middle
CUST044105,2024-07-04,Male,26,Mumbai,Maharashtra,Referral,New,Middle
CUST044106,2025-09-01,Male,48,Pune,Maharashtra,Referral,Loyal,Middle
CUST044107,2025-02-19,Male,27,Nagpur,Maharashtra,Google Ads,New,Middle
CUST044108,2024-06-17,Non-binary,35,Mumbai,Maharashtra,Google Ads,New,Middle
CUST044109,2024-05-19,Male,18,Bengaluru,Karnataka,Email,Loyal,Upper-Middle
CUST044110,2025-06-22,Female,47,Kochi,Kerala,Email,Returning,Upper-Middle
CUST044111,2025-07-28,Female,42,Ahmedabad,Gujarat,Google Ads,New,Low
CUST044112,2024-01-11,Male,32,Hyderabad,Telangana,Instagram,Returning,Lower-Middle
CUST044113,2024-09-01,Female,32,Pune,Maharashtra,Organic Search,Loyal,Upper-Middle
CUST044114,2024-12-24,Female,37,Kochi,Kerala,Instagram,Returning,Lower-Middle
CUST044115,2024-06-06,Female,55,Chennai,Tamil Nadu,Organic Search,Returning,Middle
CUST044116,2025-04-30,Male,29,Chennai,Tamil Nadu,Google Ads,New,Middle
CUST044117,2025-05-22,Male,38,Mumbai,Maharashtra,Email,New,Middle
CUST044118,2025-07-15,Male,21,Jaipur,Rajasthan,Affiliate,Returning,Low
CUST044119,2025-06-09,Male,44,Nagpur,Maharashtra,Referral,Returning,Upper-Middle
CUST044120,2025-07-16,Male,46,Nagpur,Maharashtra,Organic Search,Loyal,Middle
CUST044121,2024-09-01,Female,25,Kochi,Kerala,Organic Search,Returning,Middle
CUST044122,2024-07-18,Male,31,Kochi,Kerala,Google Ads,Loyal,Middle
CUST044123,2024-07-30,Male,47,Kolkata,West Bengal,Organic Search,New,High
CUST044124,2025-07-24,Female,36,Hyderabad,Telangana,Instagram,New,Middle
CUST044125,2025-03-10,Female,19,Jaipur,Rajasthan,Organic Search,Returning,Lower-Middle
CUST044126,2024-08-04,Female,45,Surat,Gujarat,Google Ads,Loyal,Lower-Middle
CUST044127,2025-04-27,Male,30,Hyderabad,Telangana,Organic Search,Loyal,Upper-Middle
CUST044128,2024-06-05,Female,23,Delhi,Delhi,Instagram,Loyal,Upper-Middle
CUST044129,2024-06-27,Male,41,Bengaluru,Karnataka,Affiliate,Loyal,Middle
CUST044130,2024-01-01,Female,57,Ahmedabad,Gujarat,Google Ads,Loyal,Middle
CUST044131,2025-10-08,Female,35,Kolkata,West Bengal,Instagram,Returning,Middle
CUST044132,2024-06-06,Male,32,Indore,Madhya Pradesh,Organic Search,Loyal,Middle
CUST044133,2025-05-18,Female,18,Bengaluru,Karnataka,Instagram,Returning,Lower-Middle
CUST044134,2024-03-20,Male,21,Nagpur,Maharashtra,Organic Search,Loyal,Upper-Middle
CUST044135,2024-01-25,Female,18,Chennai,Tamil Nadu,Instagram,Loyal,Middle
CUST044136,2025-03-27,Female,25,Jaipur,Rajasthan,Organic Search,Loyal,Low
CUST044137,2024-03-06,Female,26,Delhi,Delhi,Instagram,Loyal,Middle
CUST044138,2024-04-06,Female,26,Mumbai,Maharashtra,Organic Search,Loyal,Upper-Middle
CUST044139,2024-08-09,Male,31,Mumbai,Maharashtra,Google Ads,Loyal,Upper-Middle
CUST044140,2025-01-26,Male,33,Bengaluru,Karnataka,Organic Search,Returning,Lower-Middle
CUST044141,2024-01-13,Male,23,Kolkata,West Bengal,Affiliate,Loyal,Lower-Middle
CUST044142,2024-03-25,Female,33,Ahmedabad,Gujarat,Organic Search,Returning,Upper-Middle
CUST044143,2024-08-14,Non-binary,40,Mumbai,Maharashtra,Affiliate,Loyal,Lower-Middle
CUST044144,2025-04-16,Female,44,Chennai,Tamil Nadu,Google Ads,Loyal,Lower-Middle
CUST044145,2024-03-06,Male,39,Chennai,Tamil Nadu,Organic Search,Returning,Upper-Middle
CUST044146,2024-07-10,Non-binary,48,Kolkata,West Bengal,Email,Returning,Lower-Middle
CUST044147,2024-05-09,Female,19,Hyderabad,Telangana,Referral,Loyal,Low
CUST044148,2024-07-25,Male,18,Hyderabad,Telangana,Organic Search,Loyal,Middle
CUST044149,2024-06-21,Female,39,Mumbai,Maharashtra,Referral,New,Middle
CUST044150,2025-03-04,Male,50,Pune,Maharashtra,Affiliate,Loyal,Middle
CUST044151,2024-02-14,Non-binary,19,Hyderabad,Telangana,Referral,New,Middle
CUST044152,2025-09-20,Male,31,Mumbai,Maharashtra,Organic Search,Returning,Lower-Middle
CUST044153,2024-06-12,Female,29,Chennai,Tamil Nadu,Organic Search,New,Middle
CUST044154,2025-10-25,Male,51,Chennai,Tamil Nadu,Google Ads,New,Middle
CUST044155,2025-05-02,Female,39,Mumbai,Maharashtra,Organic Search,Returning,Middle
CUST044156,2024-08-27,Male,32,Bengaluru,Karnataka,Google Ads,Returning,Upper-Middle
CUST044157,2024-07-21,Female,45,Chandigarh,Chandigarh,Referral,Returning,Lower-Middle
CUST044158,2025-09-25,Female,36,Jaipur,Rajasthan,Referral,New,Upper-Middle
CUST044159,2025-10-28,Male,26,Pune,Maharashtra,Instagram,Loyal,Lower-Middle
CUST044160,2025-02-13,Male,45,Hyderabad,Telangana,Instagram,Loyal,Upper-Middle
CUST044161,2024-02-01,Non-binary,19,Jaipur,Rajasthan,Google Ads,New,Low
CUST044162,2025-08-29,Male,31,Chandigarh,Chandigarh,Organic Search,Returning,Middle
CUST044163,2024-11-14,Male,31,Indore,Madhya Pradesh,Instagram,Returning,Upper-Middle
CUST044164,2024-01-19,Female,58,Chandigarh,Chandigarh,Affiliate,Loyal,Middle
CUST044165,2025-06-20,Female,18,Jaipur,Rajasthan,Affiliate,Loyal,Upper-Middle
CUST044166,2024-01-23,Male,23,Hyderabad,Telangana,Referral,Returning,Lower-Middle
CUST044167,2024-09-05,Male,42,Nagpur,Maharashtra,Referral,Returning,Lower-Middle
CUST044168,2024-02-19,Male,26,Ahmedabad,Gujarat,Organic Search,New,Middle
CUST044169,2024-10-19,Male,37,Jaipur,Rajasthan,Organic Search,Loyal,Upper-Middle
CUST044170,2025-06-22,Male,31,Pune,Maharashtra,Organic Search,Returning,Lower-Middle
CUST044171,2024-03-27,Male,27,Kolkata,West Bengal,Google Ads,New,Middle
CUST044172,2024-04-02,Male,35,Delhi,Delhi,Organic Search,Loyal,Middle
CUST044173,2025-10-01,Male,40,Lucknow,Uttar Pradesh,Organic Search,New,Upper-Middle
CUST044174,2024-04-28,Male,25,Mumbai,Maharashtra,Organic Search,Loyal,Middle
CUST044175,2024-03-16,Female,22,Nagpur,Maharashtra,Referral,New,Middle
CUST044176,2025-01-26,Female,31,Bengaluru,Karnataka,Organic Search,Returning,High
CUST044177,2024-07-04,Female,28,Indore,Madhya Pradesh,Instagram,Loyal,Middle
CUST044178,2025-10-02,Female,40,Pune,Maharashtra,Email,Loyal,Middle
CUST044179,2024-04-19,Male,35,Ahmedabad,Gujarat,Affiliate,New,Middle
CUST044180,2025-01-14,Female,38,Delhi,Delhi,Google Ads,New,Lower-Middle
CUST044181,2025-09-08,Male,33,Mumbai,Maharashtra,Google Ads,Returning,Middle
CUST044182,2025-05-05,Female,28,Surat,Gujarat,Instagram,New,Low
